route_id,service_id,trip_id
41,321,368054
41,339,1357409
41,340,254950
41,352,129373
41,352,1386858
41,352,1430454
41,352,1517750
41,352,176329
41,352,215925
41,352,238830
41,352,452839
41,352,49424
41,352,626105
41,352,862952
41,352,952035
41,358,839045
41,359,1358693
41,363,111657
41,371,1186935
41,38,1096958
41,38,1323853
41,38,132836
41,38,1341386
41,38,241097
41,38,683217
41,38,758500
41,382,133029
41,386,190544
41,395,609206
41,404,563342
41,416,295784
41,416,706763
41,439,1101556
41,439,1132905
41,439,1156892
41,439,1160771
41,439,1353267
41,439,140202
41,439,1444835
41,439,1461078
41,439,1477874
41,439,1502975
41,439,196095
41,439,210477
41,439,302415
41,439,470106
41,439,601476
41,439,672440
41,439,673351
41,439,702527
41,449,964267
41,458,1131059
41,458,809027
41,458,948253
41,466,402999
41,466,850168
41,485,1183164
41,485,1209403
41,485,134151
41,485,285769
41,485,305129
41,485,31065
41,485,420823
41,485,430357
41,485,50386
41,485,626995
41,495,1201446
41,495,388035
41,495,429874
41,500,1252899
41,512,469022
41,529,157043
41,529,880995
41,529,916522
41,560,1228034
41,563,1146306
41,592,328535
41,627,983221
41,642,1414450
41,642,52514
41,643,1072418
41,643,1105659
41,643,1353248
41,643,1384211
41,643,302248
41,643,810290
41,646,1401544
41,66,1322691
41,66,992011
41,670,1158350
41,670,1161915
41,670,143900
41,670,458860
41,670,717318
41,670,726367
41,670,814219
41,670,91068
41,698,921919
41,70,388790
41,723,1280232
41,770,1238367
41,777,1312984
41,777,542150
41,777,941157
41,80,72039
41,815,1411924
41,816,926287
41,837,1248064
41,839,1091440
41,839,1213389
41,839,130198
41,839,1468589
41,839,275260
41,839,311520
41,839,709077
41,841,1392248
41,841,1479578
41,841,222274
41,841,236013
41,841,842350
41,841,947595
41,862,559254
41,865,531062
41,879,167919
41,882,78729
41,895,682406
41,896,1094618
41,896,1115084
41,896,350634
41,896,437346
41,896,469077
41,896,759608
41,910,312509
41,914,1417936
41,914,418378
41,914,842269
41,935,1484105
41,935,504635
41,955,689227
41,961,582590
42,102,803837
42,1021,1147453
42,1021,1454442
42,141,1058665
42,141,1454799
42,153,1208537
42,208,1074213
42,208,1217628
42,208,1232120
42,208,1429100
42,208,1448815
42,208,1477477
42,208,469210
42,208,516928
42,208,591906
42,208,711109
42,208,74181
42,208,776161
42,208,817024
42,208,926683
42,228,1014974
42,228,1076124
42,228,237089
42,228,878938
42,233,542596
42,240,199563
42,243,1493954
42,243,773777
42,266,745448
42,288,1156343
42,309,634989
42,352,1154973
42,352,1240440
42,352,163457
42,352,166685
42,352,21341
42,352,439967
42,352,503327
42,352,719053
42,358,1311098
42,358,776026
42,362,1092542
42,371,845295
42,38,1310773
42,38,416609
42,38,586524
42,38,947845
42,386,1359393
42,395,1252096
42,474,16073
42,474,234396
42,474,27940
42,474,471713
42,526,142384
42,532,1063968
42,532,25349
42,532,429664
42,689,49360
42,690,634794
42,691,1298557
42,745,933721
42,769,917704
42,807,1182381
42,914,1473810
42,914,641953
43,1006,1236774
43,1009,335977
43,1021,1428083
43,1021,1465694
43,1022,1047482
43,11,388529
43,11,405133
43,110,130374
43,110,381156
43,110,433567
43,115,993684
43,12,1369434
43,12,723346
43,13,836602
43,131,461581
43,148,1360325
43,153,48742
43,153,526591
43,171,273376
43,171,311418
43,183,1512768
43,195,1045243
43,195,1097421
43,195,48433
43,199,667968
43,208,115514
43,208,1456094
43,208,1468655
43,208,48009
43,208,50049
43,208,575916
43,208,613980
43,208,84996
43,208,954763
43,208,956589
43,212,199458
43,223,1030175
43,241,1006486
43,241,34443
43,243,1102243
43,243,1441668
43,243,1468601
43,243,935045
43,249,1048113
43,274,1026560
43,304,1254222
43,304,1292197
43,310,504397
43,310,53179
43,327,1001316
43,327,1107721
43,333,721837
43,337,1440895
43,341,731922
43,344,1203256
43,356,1410854
43,356,166561
43,356,547878
43,358,1089712
43,358,204816
43,358,487770
43,374,421254
43,375,299021
43,38,1077302
43,38,1355121
43,38,1513256
43,38,292646
43,38,315212
43,38,399003
43,38,714242
43,38,976389
43,382,1347504
43,458,764695
43,473,1033286
43,483,705770
43,485,1019613
43,485,1160236
43,485,1163174
43,512,447658
43,512,88066
43,529,1032604
43,529,1104363
43,529,1197626
43,529,267241
43,529,297211
43,529,31835
43,529,340674
43,529,422277
43,529,451464
43,529,645847
43,529,780743
43,529,781223
43,529,791992
43,529,894351
43,529,89512
43,529,930296
43,529,951273
43,532,1207119
43,532,1270391
43,532,883544
43,553,1084351
43,570,571661
43,571,400841
43,589,257770
43,591,637359
43,592,1051638
43,592,1334131
43,592,2918
43,592,828065
43,605,1868
43,605,530071
43,623,1345094
43,664,853506
43,670,1098980
43,673,391803
43,678,240659
43,678,883706
43,688,1153526
43,690,1213780
43,698,291607
43,70,1000507
43,702,916556
43,708,1177336
43,726,556165
43,727,1230405
43,745,1512566
43,745,453814
43,751,1005603
43,777,148187
43,781,1310796
43,80,663732
43,80,775144
43,815,656517
43,816,1456683
43,816,173761
43,816,730720
43,825,1378363
43,857,554412
43,862,1072255
43,862,308355
43,862,374032
43,862,690001
43,896,1011523
43,896,1060846
43,896,1355884
43,896,145394
43,896,1495772
43,896,1496895
43,896,285076
43,896,325449
43,896,328545
43,896,559925
43,896,570133
43,896,574368
43,896,621572
43,896,677389
43,896,68951
43,896,700279
43,896,712995
43,896,721497
43,896,73760
43,899,1386673
43,899,218059
43,899,310435
43,899,337119
43,899,707239
43,914,1446777
43,914,292216
43,928,1377020
43,928,442932
43,932,797955
43,95,1514256
43,978,864292
43,983,916998
43,983,933378
43,998,1493782
44,115,1132245
44,115,861626
44,208,710836
44,222,1019638
44,280,1360060
44,304,1244473
44,352,1059138
44,352,1106450
44,352,1217677
44,352,65685
44,395,214138
44,458,561044
44,474,857807
44,485,1003362
44,485,1436849
44,485,300112
44,554,577084
44,592,1010588
44,592,969939
44,745,548516
44,824,1464486
44,895,1252605
44,895,629728
44,981,93184
44,984,308620
45,232,309858
45,232,679383
45,294,207530
45,294,967656
45,301,255242
45,38,1441879
45,392,721368
45,392,954618
45,448,1416213
45,450,564243
45,458,291423
45,58,1158005
45,643,742006
45,682,1462511
45,995,190091
46,153,945147
46,208,1066073
46,218,833915
46,31,173277
46,341,840549
46,371,974550
46,643,661184
46,731,683278
46,873,645496
46,885,1494451
46,886,997291
46,964,1364712
46,966,1255109
46,987,210256
47,101,41011
47,13,1093502
47,13,743552
47,135,1078341
47,15,542839
47,153,306452
47,155,573158
47,183,144309
47,183,76724
47,200,1146856
47,211,1425269
47,211,236275
47,211,337361
47,229,183871
47,241,1112139
47,243,834914
47,259,726587
47,261,937474
47,266,1469586
47,266,177893
47,266,506028
47,300,106533
47,307,1338505
47,310,1078176
47,320,1400426
47,321,254308
47,330,934977
47,352,1212535
47,352,1236763
47,352,184556
47,352,189987
47,352,252130
47,352,252610
47,352,389159
47,352,519446
47,352,67070
47,352,700287
47,352,858940
47,358,501109
47,363,732130
47,371,854989
47,371,873050
47,378,1248488
47,38,1046945
47,38,201499
47,382,1187940
47,382,1276154
47,382,1304121
47,395,96231
47,417,1055505
47,439,1134367
47,439,1171173
47,439,1185921
47,439,1186033
47,439,1357885
47,439,1384674
47,439,168983
47,439,364121
47,439,472432
47,439,540065
47,439,699185
47,439,768998
47,439,797954
47,439,919376
47,458,1045432
47,458,336044
47,458,484991
47,458,616091
47,461,1174997
47,461,491241
47,466,1227449
47,480,1137543
47,480,1322888
47,512,1168556
47,532,532915
47,589,1067650
47,592,1166608
47,592,649979
47,595,1367179
47,595,1462556
47,602,1017729
47,605,856966
47,622,370635
47,643,1418265
47,643,159404
47,643,648028
47,665,645714
47,687,820435
47,70,149430
47,70,42325
47,70,916249
47,723,61866
47,723,961476
47,747,1117319
47,766,902348
47,769,1060278
47,769,509629
47,772,1361871
47,774,1356973
47,811,1178263
47,815,1090890
47,815,32279
47,815,585829
47,838,81783
47,839,1433340
47,839,145367
47,839,466232
47,839,657918
47,847,1258988
47,896,339433
47,896,510432
47,896,750125
47,896,758284
47,926,779517
47,95,202629
47,975,1023712
47,978,1249228
47,980,178729
48,1000,1283762
48,1004,1433157
48,1015,992181
48,108,1247590
48,108,822463
48,11,888870
48,123,181080
48,13,1112763
48,13,414837
48,13,681855
48,13,80041
48,139,779200
48,152,1034378
48,152,1183318
48,152,1220196
48,152,1257677
48,152,1450103
48,152,1487637
48,152,178670
48,152,206513
48,152,229232
48,152,449896
48,152,45062
48,152,472694
48,152,506713
48,152,652671
48,152,716017
48,152,787514
48,152,812841
48,152,893412
48,153,1094474
48,153,1511850
48,153,247197
48,153,448881
48,153,695102
48,153,814415
48,160,20818
48,171,1146360
48,171,1254047
48,171,198175
48,171,253905
48,186,1118279
48,209,145258
48,215,24836
48,236,7106
48,241,151245
48,241,57138
48,241,720348
48,241,965096
48,241,989485
48,243,34046
48,243,835272
48,243,95250
48,245,506987
48,249,491513
48,25,1108955
48,258,40142
48,264,1101125
48,266,1422770
48,266,1447811
48,266,504029
48,266,675730
48,266,9445
48,266,96260
48,279,344742
48,284,17849
48,304,1098749
48,304,1164939
48,304,358395
48,304,507734
48,307,1052494
48,307,1085940
48,307,804371
48,315,1383973
48,327,1038670
48,327,1442634
48,327,1507581
48,327,797352
48,327,809984
48,330,1388212
48,332,1172092
48,332,210536
48,332,583350
48,337,1189599
48,337,724551
48,358,1392433
48,358,314
48,358,398164
48,358,627173
48,358,937400
48,386,1293506
48,386,657144
48,395,1048389
48,403,1325160
48,410,1125925
48,416,1494838
48,419,1371755
48,426,1107538
48,431,439472
48,441,275938
48,458,135855
48,458,624977
48,461,1251991
48,461,163945
48,461,442790
48,461,632263
48,461,751429
48,461,940534
48,463,1323155
48,463,449310
48,473,1475470
48,473,503138
48,473,807830
48,480,525309
48,480,959868
48,5,1027743
48,5,1173752
48,5,1237079
48,5,1244890
48,5,143633
48,5,184769
48,5,191974
48,5,226391
48,5,264250
48,5,273383
48,5,280412
48,5,422204
48,5,434179
48,5,437022
48,5,522069
48,5,558467
48,5,710278
48,5,76227
48,5,778692
48,5,915677
48,5,940250
48,5,964042
48,5,977704
48,527,1448778
48,529,1015510
48,529,1030225
48,529,1055597
48,529,1141571
48,529,1159374
48,529,1223049
48,529,1320157
48,529,1331707
48,529,148712
48,529,1495845
48,529,185852
48,529,205463
48,529,261687
48,529,278787
48,529,283493
48,529,323196
48,529,337642
48,529,363581
48,529,371573
48,529,436653
48,529,46331
48,529,46432
48,529,500402
48,529,54361
48,529,613457
48,529,673260
48,529,683802
48,529,717652
48,529,770904
48,529,926382
48,532,947129
48,550,771277
48,555,1348027
48,555,1370673
48,560,115059
48,567,743138
48,57,1057763
48,570,1044376
48,570,1064148
48,570,1114800
48,582,1404449
48,594,1321744
48,595,1346344
48,598,1456684
48,602,156254
48,605,1025073
48,605,155520
48,606,1155940
48,606,521317
48,611,1090909
48,611,1450551
48,635,244560
48,642,156630
48,643,1150036
48,643,1158905
48,643,1320957
48,643,1468296
48,643,202662
48,643,622364
48,643,821040
48,666,64531
48,700,1175078
48,723,1373762
48,729,1348307
48,745,1041022
48,75,1078690
48,750,246634
48,751,1477451
48,751,1520321
48,751,320458
48,769,504882
48,769,733147
48,77,685680
48,773,162450
48,777,284418
48,777,850064
48,778,649447
48,781,578890
48,80,1142148
48,80,233867
48,80,369368
48,807,1247472
48,807,270658
48,807,402828
48,816,271652
48,816,340419
48,816,409628
48,816,437471
48,816,873258
48,817,667789
48,854,1261325
48,868,686140
48,87,1109199
48,907,1356355
48,914,1167510
48,914,1464569
48,914,228335
48,914,310038
48,914,408114
48,914,812518
48,914,815900
48,914,874352
48,914,883226
48,940,1181721
48,95,373912
48,966,1239343
48,978,819773
49,108,1503728
49,139,1183726
49,139,1418564
49,139,1430113
49,139,1461669
49,139,27381
49,139,329524
49,139,536722
49,139,872432
49,160,413390
49,160,595976
49,185,882488
49,20,1300594
49,20,1340277
49,20,34161
49,20,387910
49,20,437463
49,20,495357
49,20,497175
49,20,58118
49,20,65641
49,20,669121
49,20,872249
49,208,1135263
49,277,264240
49,277,300849
49,277,565518
49,29,1013411
49,29,1377388
49,29,866628
49,332,1271040
49,358,1275969
49,38,781676
49,389,795432
49,390,741619
49,396,213641
49,401,1236260
49,401,1254423
49,401,801178
49,401,997539
49,411,1004801
49,427,1089244
49,427,304853
49,456,460890
49,461,1094567
49,461,183910
49,461,487118
49,461,516836
49,461,715135
49,461,797656
49,463,850535
49,480,1303534
49,480,730495
49,517,440071
49,525,831748
49,540,1147908
49,540,158786
49,540,968197
49,552,637744
49,607,740799
49,615,1013673
49,621,19585
49,621,942727
49,63,1369588
49,642,1498355
49,643,133626
49,643,236752
49,681,946222
49,727,123016
49,727,1366010
49,727,1459756
49,727,288597
49,727,428279
49,727,519096
49,740,547117
49,750,1323907
49,750,213862
49,750,701804
49,774,256881
49,794,1210250
49,802,1504678
49,814,1484577
49,814,982701
49,820,864672
49,871,614285
49,871,937172
49,873,721703
49,873,887222
49,896,925350
49,961,776451
49,971,59893
5,1014,435426
5,128,1005886
5,128,1231445
5,128,175307
5,128,245358
5,128,484591
5,128,599115
5,231,687121
5,304,1321021
5,349,1036163
5,36,1069627
5,369,1107633
5,369,125251
5,369,1313607
5,369,1431500
5,369,909425
5,369,955932
5,413,247619
5,424,112016
5,455,677534
5,511,202324
5,519,476535
5,529,183256
5,529,336982
5,562,1237208
5,6,105662
5,64,477629
5,644,947902
5,66,1208816
5,68,944356
5,730,1078391
5,756,999020
5,777,391798
5,796,1338166
5,822,1309753
5,852,989676
5,858,1157988
5,858,1160663
5,858,1474165
5,858,184664
5,858,217440
5,858,448710
5,858,525712
5,858,912189
5,858,964635
5,891,1404957
5,908,735464
5,914,942262
5,967,1109658
5,967,700179
5,994,303976
5,999,745459
50,1006,606908
50,1010,354117
50,1016,1374510
50,104,1451901
50,109,1032254
50,11,1009361
50,12,401016
50,13,1050241
50,13,1070674
50,13,1266007
50,13,202970
50,13,440178
50,13,905039
50,145,1281413
50,149,891808
50,167,1399535
50,195,1205361
50,208,1275793
50,208,1356796
50,208,1361482
50,208,1432842
50,208,168099
50,208,346320
50,208,388413
50,208,463279
50,208,479070
50,208,515157
50,208,566316
50,208,661279
50,208,677312
50,208,81240
50,208,912141
50,214,1020429
50,214,148845
50,214,194057
50,214,614505
50,214,869579
50,214,935555
50,214,966386
50,241,1062279
50,243,1064230
50,243,1287342
50,243,1471116
50,243,425727
50,243,919483
50,249,1092818
50,251,135029
50,258,1113360
50,258,133631
50,266,1285650
50,266,698785
50,278,922883
50,283,1250380
50,285,72304
50,293,1098252
50,293,930824
50,301,10181
50,304,10415
50,304,1089371
50,304,1187068
50,304,1293437
50,304,1344198
50,304,1349725
50,304,1450662
50,304,1459948
50,304,194041
50,304,429610
50,304,536569
50,304,600992
50,304,654326
50,304,68170
50,304,769725
50,307,1010489
50,307,1442183
50,307,603763
50,308,360110
50,310,1467391
50,310,32411
50,327,1514499
50,327,65149
50,327,784909
50,328,235791
50,358,892632
50,378,405409
50,379,782084
50,398,232750
50,416,736209
50,427,1533
50,427,270047
50,427,674016
50,427,983897
50,438,1161299
50,438,1219257
50,438,1325345
50,438,171700
50,438,353685
50,438,653579
50,438,782361
50,438,787455
50,438,96914
50,458,1073832
50,458,125422
50,458,158144
50,458,19811
50,458,380543
50,458,944310
50,459,1056092
50,459,704248
50,461,949323
50,473,968853
50,478,706365
50,480,1094721
50,480,1507293
50,480,51944
50,500,620002
50,52,1013736
50,52,1417800
50,52,328445
50,52,356471
50,52,382255
50,52,426901
50,52,950202
50,529,1251154
50,529,1341241
50,529,1347852
50,529,1445202
50,529,1489456
50,529,150488
50,529,211149
50,529,226086
50,529,23790
50,529,360676
50,529,370061
50,529,437368
50,529,529490
50,529,72462
50,529,771535
50,529,820069
50,529,841681
50,529,911718
50,529,99868
50,532,1439809
50,532,173528
50,532,756194
50,570,1027615
50,570,704691
50,578,1510916
50,578,1513572
50,585,60411
50,589,281091
50,591,326636
50,604,992318
50,616,1425476
50,623,622785
50,636,1215600
50,643,1215144
50,643,1227241
50,643,1499834
50,643,384350
50,643,427965
50,643,7017
50,643,788989
50,678,33375
50,688,17038
50,694,505881
50,702,1411768
50,730,660897
50,730,784441
50,745,1019763
50,745,1474484
50,745,520142
50,745,770800
50,751,910669
50,766,1496936
50,766,28656
50,766,397335
50,770,141909
50,781,1220715
50,781,306990
50,781,699295
50,782,505938
50,80,1191574
50,803,813621
50,807,1133820
50,807,258610
50,807,767439
50,816,446084
50,818,794108
50,819,993220
50,873,1356900
50,893,207418
50,90,1290943
50,901,1233989
50,914,1223542
50,916,1440742
50,916,246012
50,928,123520
50,945,1228812
50,951,1111961
50,951,1116511
50,951,1193121
50,951,1225789
50,951,1248275
50,951,130729
50,951,1316235
50,951,241108
50,951,321688
50,951,460539
50,951,590093
50,951,860839
50,951,984016
50,953,1326864
50,953,1401822
50,953,176508
50,953,391384
50,953,433602
50,953,672575
50,979,361363
51,1009,1485279
51,1009,449525
51,1016,1402929
51,1017,904764
51,108,1189348
51,108,148695
51,108,791304
51,11,98167
51,112,1098867
51,113,1385498
51,113,625089
51,13,1342158
51,13,611224
51,13,681304
51,13,806141
51,153,1196432
51,153,1392367
51,160,358403
51,169,1147851
51,181,1195446
51,181,1490085
51,181,372222
51,181,578495
51,182,1027862
51,199,993711
51,203,113259
51,210,169713
51,211,368527
51,211,483216
51,241,1190403
51,241,1361400
51,241,388095
51,241,502426
51,241,640610
51,241,830314
51,243,1024313
51,243,1327791
51,243,919127
51,249,351230
51,258,1072849
51,258,1295800
51,258,589061
51,266,709429
51,266,989438
51,301,233759
51,304,1042650
51,304,1092407
51,304,358664
51,307,439126
51,310,1341644
51,310,455215
51,310,563230
51,327,658754
51,327,788398
51,327,839554
51,327,853018
51,332,181894
51,332,41841
51,358,790082
51,376,544254
51,38,1454496
51,386,1247000
51,39,548087
51,403,318904
51,416,1197347
51,416,1355542
51,427,1000091
51,427,1295322
51,427,713553
51,427,921678
51,430,394048
51,435,440055
51,458,1443872
51,458,195826
51,458,728795
51,461,112764
51,461,138848
51,461,1471207
51,461,1488198
51,461,33411
51,461,672194
51,461,913129
51,464,346906
51,473,1228185
51,473,425943
51,473,706366
51,480,1507122
51,480,606749
51,480,911159
51,512,439462
51,527,142711
51,527,811125
51,529,1045038
51,529,1108849
51,529,121080
51,529,1266889
51,529,1306775
51,529,1461370
51,529,1490644
51,529,182293
51,529,18279
51,529,438447
51,529,633567
51,529,639792
51,529,675590
51,529,679224
51,529,688357
51,529,717950
51,529,748450
51,529,776300
51,529,828818
51,529,844872
51,529,97932
51,53,1033119
51,530,1486627
51,532,1284157
51,532,925858
51,539,305363
51,570,1011238
51,570,269292
51,570,483133
51,570,654325
51,570,764346
51,589,1157398
51,589,1478074
51,589,1517800
51,589,196370
51,589,291746
51,589,714565
51,589,764082
51,589,938010
51,589,973578
51,59,380417
51,602,888374
51,605,1173535
51,605,693169
51,640,35957
51,643,1117300
51,643,1325938
51,643,1340108
51,643,1386266
51,643,1503354
51,643,1513064
51,643,273900
51,643,388630
51,643,696570
51,643,887889
51,643,913127
51,650,1082652
51,678,505097
51,690,902644
51,702,1112988
51,702,1351965
51,702,1518234
51,709,1485343
51,719,1399831
51,720,976950
51,735,1339558
51,745,1037520
51,745,1073853
51,745,216536
51,745,366340
51,751,1277392
51,751,446172
51,751,461364
51,751,708598
51,751,738365
51,766,1145671
51,766,120133
51,766,1259900
51,766,414775
51,777,256491
51,80,1509683
51,80,208934
51,80,27113
51,807,1412900
51,807,81923
51,807,890891
51,816,1010733
51,816,131859
51,816,1496066
51,816,615731
51,816,880481
51,825,1058076
51,838,1094477
51,838,1095998
51,838,1122938
51,838,1362255
51,838,1442958
51,870,53997
51,871,1433720
51,914,1335688
51,914,1397526
51,920,940996
51,960,481324
52,11,852647
52,181,410138
52,208,1099200
52,208,1240967
52,352,1520979
52,352,405645
52,371,1196301
52,371,138288
52,371,1412912
52,371,341344
52,4,509500
52,474,921789
52,534,439614
52,643,1074734
52,838,1059043
52,838,129767
53,107,1264391
53,11,10885
53,11,1409370
53,11,404632
53,11,554135
53,11,867025
53,11,959104
53,11,969435
53,123,544697
53,13,1172905
53,169,1048925
53,169,976810
53,177,552082
53,207,539938
53,208,105443
53,208,1153923
53,208,1245347
53,208,1282043
53,208,1333381
53,208,1341510
53,208,1453426
53,208,331735
53,208,452868
53,208,543919
53,208,548221
53,208,58358
53,208,911737
53,209,1278052
53,241,927800
53,243,100278
53,243,1138160
53,266,1212775
53,28,118501
53,304,1104767
53,310,617273
53,327,77645
53,327,945675
53,332,1100633
53,352,1219100
53,354,1274437
53,354,1373187
53,354,1447438
53,354,179931
53,354,34618
53,354,973434
53,358,1355366
53,358,268382
53,358,356481
53,367,689842
53,378,1113602
53,386,306114
53,427,550447
53,458,1061244
53,461,1257581
53,471,211454
53,480,557939
53,480,746524
53,490,1329300
53,501,688851
53,512,932551
53,529,404954
53,532,112563
53,570,119123
53,592,176543
53,592,841075
53,643,1475303
53,651,341882
53,666,178202
53,666,337949
53,669,1313650
53,67,147457
53,678,594703
53,684,319465
53,692,1479522
53,702,1148228
53,710,817648
53,723,1230968
53,745,296394
53,753,1277950
53,766,94086
53,767,498943
53,774,1405140
53,777,1027940
53,777,1108727
53,777,862979
53,787,788327
53,810,1168294
53,816,511583
53,816,533078
53,840,366452
53,840,685330
53,840,761836
53,843,822223
53,844,37343
53,871,475190
53,889,75273
53,895,102678
53,895,1269683
53,899,1191563
53,904,992410
53,914,1137148
53,914,455760
53,943,1059389
53,951,993582
53,953,982610
53,969,1105480
53,969,445970
53,97,560873
53,982,1054403
54,105,682305
54,108,770673
54,11,1332869
54,11,687946
54,140,123963
54,140,623953
54,140,654983
54,158,165065
54,166,454008
54,229,899633
54,241,83690
54,257,183929
54,261,522421
54,265,1397989
54,265,660389
54,265,888827
54,265,91366
54,310,1452524
54,327,1302803
54,329,2336
54,416,1416457
54,427,1335002
54,461,1248051
54,461,154351
54,461,178153
54,461,341496
54,461,541656
54,461,658318
54,461,74642
54,461,904088
54,465,630739
54,497,383139
54,512,780442
54,529,1040765
54,529,1204917
54,529,1340097
54,529,22570
54,529,303093
54,529,31262
54,529,360941
54,529,417686
54,529,509864
54,529,595605
54,568,466854
54,570,1504637
54,614,11870
54,614,1512344
54,639,1269717
54,643,867905
54,688,806912
54,695,770228
54,713,1320585
54,751,424153
54,766,563479
54,8,392420
54,807,124221
54,816,1243746
54,82,1287307
54,82,512560
54,821,328375
54,842,118404
54,842,89726
54,864,1413157
54,896,333583
54,90,1084287
54,90,135621
54,918,61258
54,925,1306495
54,925,1306684
54,925,1377459
54,925,1514442
54,925,224087
54,948,382879
54,959,941853
54,983,1068601
54,983,1413188
54,983,1442845
55,427,102219
55,427,1344132
55,453,1475039
55,453,973520
55,529,507563
55,529,753876
55,529,789605
55,529,792549
55,968,1227418
55,968,699788
56,128,1514955
56,129,1304405
56,129,299846
56,240,1441078
56,429,174804
56,454,1040136
56,481,1110245
56,481,971019
56,512,1056876
56,586,696028
56,730,1157329
56,730,292448
56,759,248087
56,79,458831
56,849,89252
56,858,1242196
56,858,746723
56,858,845858
56,957,657082
56,967,107813
57,11,1005195
57,11,1377847
57,11,95960
57,127,1432755
57,127,422772
57,127,525219
57,128,1058215
57,128,710131
57,152,1228151
57,152,448692
57,152,930201
57,208,1482731
57,208,507426
57,267,142106
57,292,1368530
57,292,2615
57,306,98442
57,352,1220352
57,352,457059
57,352,790355
57,352,967717
57,373,1255803
57,439,1024826
57,439,1085169
57,439,1202551
57,439,1426439
57,439,377537
57,439,550677
57,439,611330
57,439,643334
57,439,689433
57,529,221649
57,560,886543
57,589,157182
57,589,758205
57,601,1306482
57,666,1518930
57,671,980309
57,730,1046393
57,730,1346552
57,777,1122877
58,108,507055
58,123,797584
58,13,940342
58,183,1094598
58,183,168458
58,183,987468
58,277,104391
58,277,1326298
58,277,55567
58,304,434605
58,310,1008424
58,337,1392291
58,358,766901
58,361,302037
58,380,1217498
58,434,1334815
58,438,1436259
58,480,1185884
58,512,1026841
58,529,1184724
58,529,1485726
58,529,172526
58,529,26565
58,542,227767
58,582,350332
58,645,591219
58,66,1163074
58,66,1233137
58,80,406026
58,807,614206
58,816,1210107
58,920,216874
59,176,140487
59,176,660743
59,203,449178
59,208,1177589
59,208,1420513
59,208,1442257
59,208,367092
59,208,489650
59,208,530877
59,228,487657
59,228,763781
59,243,611633
59,289,503844
59,352,254385
59,352,46785
59,352,677672
59,352,859637
59,360,485600
59,371,1025107
59,38,1165976
59,38,146765
59,38,154138
59,38,889091
59,427,1347646
59,446,923346
59,458,1266887
59,458,344253
59,461,275929
59,473,1114351
59,474,206160
59,474,537831
59,474,985144
59,643,122228
59,643,1280863
59,643,653351
59,643,804754
59,70,31433
59,707,1109125
59,766,91982
59,771,742029
59,781,1245600
59,831,127131
59,859,1177934
59,902,828722
59,902,986128
59,911,516739
59,911,726467
59,911,898010
59,914,1175329
59,954,1165643
59,954,1362708
59,954,1471489
59,954,39488
59,954,455081
59,954,631054
59,954,954699
59,954,99897
6,208,1226730
6,208,377449
6,529,733337
6,529,881669
6,670,1369077
6,670,1515759
6,923,1328959
6,923,628689
60,1013,39916
60,1013,938722
60,118,1143192
60,13,1132185
60,152,1074624
60,152,336585
60,152,382053
60,152,464231
60,152,869146
60,169,382118
60,171,213666
60,323,486068
60,352,117537
60,352,952691
60,352,966035
60,358,1206598
60,378,205685
60,439,1070750
60,439,1081394
60,439,1353168
60,439,1419497
60,439,669267
60,439,693407
60,439,723774
60,5,1193207
60,5,1431259
60,5,793441
60,5,843784
60,529,1078826
60,529,1309372
60,529,173233
60,529,543350
60,529,547175
60,529,595424
60,529,817443
60,529,871629
60,544,464167
60,567,1191827
60,589,288261
60,589,32046
60,589,59446
60,589,947454
60,643,389315
60,643,78912
60,661,902235
60,702,58368
60,755,1225193
60,80,137414
60,816,1458569
60,836,498063
60,924,871968
60,977,1020279
61,211,190040
61,480,1120689
61,480,871638
61,605,1200875
61,861,1355261
61,892,158969
61,895,264957
61,895,321735
61,920,1104416
61,978,687841
62,1007,645048
62,103,17073
62,156,671691
62,179,1422843
62,198,27776
62,198,299721
62,198,670412
62,206,1439279
62,206,728127
62,208,1275859
62,208,1298475
62,208,1478468
62,208,1514963
62,208,232683
62,208,278652
62,208,375958
62,208,504652
62,208,523171
62,208,633901
62,208,818947
62,228,846834
62,238,158171
62,239,1034437
62,239,1223993
62,239,965624
62,310,284701
62,358,843672
62,387,872017
62,474,323252
62,488,1492759
62,496,1137089
62,496,1151830
62,496,1509806
62,496,824455
62,506,500708
62,529,535368
62,575,139136
62,680,1335816
62,777,535590
62,930,1072474
63,310,1120328
63,310,607372
63,408,1453982
63,445,1347055
63,472,2225
63,509,716701
63,509,940991
63,529,1485321
63,659,38389
63,761,1184490
63,766,1461070
63,766,53724
63,828,760446
64,159,622870
64,461,707421
64,640,290044
64,678,735652
65,326,1225518
65,371,1426877
65,371,957107
65,569,817681
65,751,624343
65,751,700148
65,866,1517363
65,871,906422
65,9,991087
66,473,861415
66,473,929304
67,11,1232124
67,11,271015
67,11,664100
67,111,1021816
67,111,1146909
67,111,1365846
67,111,1461221
67,111,552835
67,111,64723
67,187,1079002
67,203,837445
67,205,920559
67,208,1046858
67,208,1122346
67,208,16921
67,208,546520
67,208,660821
67,208,685094
67,208,764755
67,208,883720
67,212,454783
67,228,1133609
67,228,158967
67,228,201822
67,228,258030
67,228,553183
67,228,61585
67,228,736957
67,228,867205
67,232,336621
67,241,1152186
67,243,762306
67,255,516575
67,290,879453
67,348,262681
67,394,1432799
67,394,211876
67,394,652566
67,394,814968
67,394,826871
67,394,982479
67,416,1062120
